Asparagus,May (late),New Hampshire
 Rhubarb,May (late),New Hampshire
Artichokes  ,June (early),New Hampshire
Asparagus,June (early),New Hampshire
 Boysenberries ,June (early),New Hampshire
 Cherries ,June (early),New Hampshire
 Greens,June (early),New Hampshire
 Herbs,June (early),New Hampshire
 Potatoes,June (early),New Hampshire
 Rhubarb,June (early),New Hampshire
 Strawberries,June (early),New Hampshire
Artichokes  ,June (late),New Hampshire
Asparagus,June (late),New Hampshire
 Boysenberries ,June (late),New Hampshire
 Broccoli,June (late),New Hampshire
 Cabbage,June (late),New Hampshire
 Cherries ,June (late),New Hampshire
 Greens,June (late),New Hampshire
 Herbs,June (late),New Hampshire
Peas,June (late),New Hampshire
 Potatoes,June (late),New Hampshire
 Strawberries,June (late),New Hampshire
Beets,July (early),New Hampshire
 Boysenberries ,July (early),New Hampshire
 Broccoli,July (early),New Hampshire
 Cabbage,July (early),New Hampshire
 Cantaloupes,July (early),New Hampshire
 Carrots ,July (early),New Hampshire
 Celery,July (early),New Hampshire
 Cherries ,July (early),New Hampshire
 Gooseberries,July (early),New Hampshire
 Greens,July (early),New Hampshire
 Herbs,July (early),New Hampshire
 Kale ,July (early),New Hampshire
 Nectarines,July (early),New Hampshire
Peas,July (early),New Hampshire
 Potatoes,July (early),New Hampshire
 Strawberries ,July (early),New Hampshire
 Summer squash,July (early),New Hampshire
Apricots,July (late),New Hampshire
 Beans,July (late),New Hampshire
 Beets,July (late),New Hampshire
 Blueberries,July (late),New Hampshire
 Boysenberries ,July (late),New Hampshire
 Broccoli,July (late),New Hampshire
 Cabbage,July (late),New Hampshire
 Cantaloupes,July (late),New Hampshire
 Carrots ,July (late),New Hampshire
 Celery,July (late),New Hampshire
 Cherries ,July (late),New Hampshire
 Cucumber,July (late),New Hampshire
 Eggplant,July (late),New Hampshire
 Gooseberries,July (late),New Hampshire
 Greens,July (late),New Hampshire
 Herbs,July (late),New Hampshire
 Kale ,July (late),New Hampshire
 Nectarines,July (late),New Hampshire
Peas,July (late),New Hampshire
 Peppers,July (late),New Hampshire
 Potatoes,July (late),New Hampshire
 Saskatoons,July (late),New Hampshire
 Summer squash,July (late),New Hampshire
 Sweet Corn,July (late),New Hampshire
 Tomatoes,July (late),New Hampshire
Apricots,August (early),New Hampshire
 Asian Pears,August (early),New Hampshire
 Beans,August (early),New Hampshire
 Beets,August (early),New Hampshire
 Blueberries,August (early),New Hampshire
 Broccoli,August (early),New Hampshire
 Cabbage,August (early),New Hampshire
 Cantaloupes,August (early),New Hampshire
 Carrots ,August (early),New Hampshire
 Celery,August (early),New Hampshire
 Cucumber,August (early),New Hampshire
 Eggplant,August (early),New Hampshire
 Gooseberries,August (early),New Hampshire
 Greens,August (early),New Hampshire
 Herbs,August (early),New Hampshire
 Kale ,August (early),New Hampshire
 Nectarines,August (early),New Hampshire
 Peppers,August (early),New Hampshire
 Potatoes,August (early),New Hampshire
 Saskatoons,August (early),New Hampshire
 Summer squash,August (early),New Hampshire
 Sweet Corn,August (early),New Hampshire
 Tomatoes,August (early),New Hampshire
 Watermelon,August (early),New Hampshire
Winter Squash,August (early),New Hampshire
Apples,August (late),New Hampshire
 Apricots,August (late),New Hampshire
 Asian Pears,August (late),New Hampshire
 Beans,August (late),New Hampshire
 Beets,August (late),New Hampshire
 Blackberries,August (late),New Hampshire
 Blueberries,August (late),New Hampshire
 Broccoli,August (late),New Hampshire
 Cabbage,August (late),New Hampshire
 Cantaloupes,August (late),New Hampshire
 Carrots ,August (late),New Hampshire
 Celery,August (late),New Hampshire
 Cucumber,August (late),New Hampshire
 Eggplant,August (late),New Hampshire
 Gooseberries,August (late),New Hampshire
 Greens,August (late),New Hampshire
 Herbs,August (late),New Hampshire
 Kale ,August (late),New Hampshire
 Nectarines,August (late),New Hampshire
 Pears,August (late),New Hampshire
 Peppers,August (late),New Hampshire
 Potatoes,August (late),New Hampshire
 Raspberries,August (late),New Hampshire
 Saskatoons,August (late),New Hampshire
 Summer squash,August (late),New Hampshire
 Sweet Corn,August (late),New Hampshire
 Tomatoes,August (late),New Hampshire
 Watermelon,August (late),New Hampshire
Winter Squash,August (late),New Hampshire
Apples,September (early),New Hampshire
 Asian Pears,September (early),New Hampshire
 Beans,September (early),New Hampshire
 Beets,September (early),New Hampshire
 Blackberries,September (early),New Hampshire
 Broccoli,September (early),New Hampshire
 Brussels Sprouts,September (early),New Hampshire
 Cabbage,September (early),New Hampshire
 Cantaloupes,September (early),New Hampshire
 Carrots ,September (early),New Hampshire
 Cucumber,September (early),New Hampshire
 Eggplant,September (early),New Hampshire
 Greens,September (early),New Hampshire
 Herbs,September (early),New Hampshire
 Kale ,September (early),New Hampshire
 Pears,September (early),New Hampshire
 Peppers,September (early),New Hampshire
 Plums,September (early),New Hampshire
 Potatoes,September (early),New Hampshire
Pumpkins,September (early),New Hampshire
 Raspberries,September (early),New Hampshire
 Summer squash,September (early),New Hampshire
 Sweet Corn,September (early),New Hampshire
 Tomatoes,September (early),New Hampshire
 Watermelon,September (early),New Hampshire
Winter Squash,September (early),New Hampshire
Apples,September (late),New Hampshire
 Asian Pears,September (late),New Hampshire
 Beets,September (late),New Hampshire
 Blackberries,September (late),New Hampshire
 Broccoli,September (late),New Hampshire
 Brussels Sprouts,September (late),New Hampshire
 Cabbage,September (late),New Hampshire
 Cantaloupes,September (late),New Hampshire
 Carrots ,September (late),New Hampshire
 Cucumber,September (late),New Hampshire
 Eggplant,September (late),New Hampshire
 Grapes,September (late),New Hampshire
 Greens,September (late),New Hampshire
 Herbs,September (late),New Hampshire
 Kale ,September (late),New Hampshire
 Pears,September (late),New Hampshire
 Peppers,September (late),New Hampshire
 Potatoes,September (late),New Hampshire
Pumpkins,September (late),New Hampshire
 Raspberries,September (late),New Hampshire
 Summer squash,September (late),New Hampshire
 Sweet Corn,September (late),New Hampshire
 Tomatoes,September (late),New Hampshire
 Watermelon,September (late),New Hampshire
Winter Squash,September (late),New Hampshire
Apples,October (early),New Hampshire
 Asian Pears,October (early),New Hampshire
 Beets,October (early),New Hampshire
 Broccoli,October (early),New Hampshire
 Brussels Sprouts,October (early),New Hampshire
 Cabbage,October (early),New Hampshire
 Carrots ,October (early),New Hampshire
 Cranberries,October (early),New Hampshire
 Grapes,October (early),New Hampshire
 Greens,October (early),New Hampshire
 Herbs,October (early),New Hampshire
 Kale ,October (early),New Hampshire
 Pears,October (early),New Hampshire
 Potatoes,October (early),New Hampshire
Pumpkins,October (early),New Hampshire
Winter Squash,October (early),New Hampshire
Apples,October (late),New Hampshire
 Asian Pears,October (late),New Hampshire
 Cranberries,October (late),New Hampshire
 Grapes,October (late),New Hampshire
 Greens,October (late),New Hampshire
 Herbs,October (late),New Hampshire
 Kale ,October (late),New Hampshire
Pumpkins,October (late),New Hampshire
Winter Squash,October (late),New Hampshire
Kale,November (early),New Hampshire
Kale,November (late),New Hampshire
Asparagus,April (late),New Jersey
 Spinach,April (late),New Jersey
Asparagus,May (early),New Jersey
 Spinach,May (early),New Jersey
Asparagus,May (late),New Jersey
 Broccoli,May (late),New Jersey
 Collards,May (late),New Jersey
 Lettuce,May (late),New Jersey
Peas,May (late),New Jersey
 Spinach,May (late),New Jersey
 Strawberries,May (late),New Jersey
Asparagus,June (early),New Jersey
 Beets,June (early),New Jersey
 Broccoli,June (early),New Jersey
 Cabbage,June (early),New Jersey
 Cherries ,June (early),New Jersey
 Collards,June (early),New Jersey
 Lettuce,June (early),New Jersey
Peas,June (early),New Jersey
 Snap Beans,June (early),New Jersey
 Spinach,June (early),New Jersey
 Strawberries,June (early),New Jersey
Asparagus,June (late),New Jersey
 Beets,June (late),New Jersey
 Blueberries,June (late),New Jersey
 Broccoli,June (late),New Jersey
 Cabbage,June (late),New Jersey
 Cherries ,June (late),New Jersey
 Collards,June (late),New Jersey
 Cucumbers,June (late),New Jersey
 Lettuce,June (late),New Jersey
 Onions ,June (late),New Jersey
Peas,June (late),New Jersey
 Snap Beans,June (late),New Jersey
 Spinach,June (late),New Jersey
 Squash,June (late),New Jersey
 Strawberries,June (late),New Jersey
Beets,July (early),New Jersey
 Blueberries,July (early),New Jersey
 Broccoli,July (early),New Jersey
 Cabbage,July (early),New Jersey
 Collards,July (early),New Jersey
 Cucumbers,July (early),New Jersey
 Flowers and Herbs,July (early),New Jersey
 Lettuce,July (early),New Jersey
 Nectarines,July (early),New Jersey
 Onions ,July (early),New Jersey
 Peaches,July (early),New Jersey
Peas,July (early),New Jersey
 Peppers,July (early),New Jersey
 Plums,July (early),New Jersey
 Potatoes,July (early),New Jersey
 Red Raspberries,July (early),New Jersey
 Snap Beans,July (early),New Jersey
 Squash,July (early),New Jersey
 Sweet Corn,July (early),New Jersey
 Tomatoes,July (early),New Jersey
Apples,July (late),New Jersey
 Beets,July (late),New Jersey
 Blackberries,July (late),New Jersey
 Blueberries,July (late),New Jersey
 Broccoli,July (late),New Jersey
 Cabbage,July (late),New Jersey
 Collards,July (late),New Jersey
 Cucumbers,July (late),New Jersey
 Eggplant,July (late),New Jersey
 Flowers and Herbs,July (late),New Jersey
 Lettuce,July (late),New Jersey
 Lima Beans,July (late),New Jersey
 Nectarines,July (late),New Jersey
 Okra ,July (late),New Jersey
 Onions ,July (late),New Jersey
 Peaches,July (late),New Jersey
 Peppers,July (late),New Jersey
 Plums,July (late),New Jersey
 Potatoes,July (late),New Jersey
 Red Raspberries,July (late),New Jersey
 Snap Beans,July (late),New Jersey
 Squash,July (late),New Jersey
 Sweet Corn,July (late),New Jersey
 Tomatoes,July (late),New Jersey
Apples,August (early),New Jersey
 Beets,August (early),New Jersey
 Blackberries,August (early),New Jersey
 Blueberries,August (early),New Jersey
 Broccoli,August (early),New Jersey
 Cabbage,August (early),New Jersey
 Collards,August (early),New Jersey
 Cucumbers,August (early),New Jersey
 Eggplant,August (early),New Jersey
 Flowers and Herbs,August (early),New Jersey
 Lettuce,August (early),New Jersey
 Lima Beans,August (early),New Jersey
 Nectarines,August (early),New Jersey
 Okra ,August (early),New Jersey
 Onions ,August (early),New Jersey
 Peaches,August (early),New Jersey
 Pears,August (early),New Jersey
 Peppers,August (early),New Jersey
 Plums,August (early),New Jersey
 Potatoes,August (early),New Jersey
 Snap Beans,August (early),New Jersey
 Squash,August (early),New Jersey
 Sweet Corn,August (early),New Jersey
 Tomatoes,August (early),New Jersey
Apples,August (late),New Jersey
 Beets,August (late),New Jersey
 Blackberries,August (late),New Jersey
 Broccoli,August (late),New Jersey
 Cabbage,August (late),New Jersey
 Collards,August (late),New Jersey
 Cucumbers,August (late),New Jersey
 Eggplant,August (late),New Jersey
 Flowers and Herbs,August (late),New Jersey
 Grapes,August (late),New Jersey
 Lettuce,August (late),New Jersey
 Lima Beans,August (late),New Jersey
 Nectarines,August (late),New Jersey
 Okra ,August (late),New Jersey
 Onions ,August (late),New Jersey
 Peaches,August (late),New Jersey
 Pears,August (late),New Jersey
 Peppers,August (late),New Jersey
 Plums,August (late),New Jersey
 Potatoes,August (late),New Jersey
 Red Raspberries,August (late),New Jersey
 Snap Beans,August (late),New Jersey
 Squash,August (late),New Jersey
 Sweet Corn,August (late),New Jersey
 Tomatoes,August (late),New Jersey
Apples,September (early),New Jersey
 Beets,September (early),New Jersey
 Broccoli,September (early),New Jersey
 Cabbage,September (early),New Jersey
 Cauliflower,September (early),New Jersey
 Collards,September (early),New Jersey
 Cucumbers,September (early),New Jersey
 Eggplant,September (early),New Jersey
 Flowers and Herbs,September (early),New Jersey
 Grapes,September (early),New Jersey
 Lettuce,September (early),New Jersey
 Lima Beans,September (early),New Jersey
 Nectarines,September (early),New Jersey
 Okra ,September (early),New Jersey
 Onions ,September (early),New Jersey
 Peaches,September (early),New Jersey
 Pears,September (early),New Jersey
 Peppers,September (early),New Jersey
 Potatoes,September (early),New Jersey
 Red Raspberries,September (early),New Jersey
 Squash,September (early),New Jersey
 Sweet Corn,September (early),New Jersey
 Tomatoes,September (early),New Jersey
Apples,September (late),New Jersey
 Beets,September (late),New Jersey
 Broccoli,September (late),New Jersey
 Cabbage,September (late),New Jersey
 Cauliflower,September (late),New Jersey
 Collards,September (late),New Jersey
 Eggplant,September (late),New Jersey
 Flowers and Herbs,September (late),New Jersey
 Grapes,September (late),New Jersey
 Lettuce,September (late),New Jersey
 Lima Beans,September (late),New Jersey
 Okra ,September (late),New Jersey
 Onions ,September (late),New Jersey
 Peppers,September (late),New Jersey
 Potatoes,September (late),New Jersey
Pumpkins,September (late),New Jersey
 Red Raspberries,September (late),New Jersey
 Squash,September (late),New Jersey
 Sweet Corn,September (late),New Jersey
 Tomatoes,September (late),New Jersey
Apples,October (early),New Jersey
 Beets,October (early),New Jersey
 Broccoli,October (early),New Jersey
 Cabbage,October (early),New Jersey
 Cauliflower,October (early),New Jersey
 Collards,October (early),New Jersey
 Eggplant,October (early),New Jersey
 Lettuce,October (early),New Jersey
 Lima Beans,October (early),New Jersey
 Okra ,October (early),New Jersey
 Peppers,October (early),New Jersey
 Potatoes,October (early),New Jersey
Pumpkins,October (early),New Jersey
 Red Raspberries,October (early),New Jersey
 Tomatoes,October (early),New Jersey
Apples,October (late),New Jersey
 Beets,October (late),New Jersey
 Broccoli,October (late),New Jersey
 Cabbage,October (late),New Jersey
 Cauliflower,October (late),New Jersey
 Collards,October (late),New Jersey
 Lettuce,October (late),New Jersey
 Lima Beans,October (late),New Jersey
 Peppers,October (late),New Jersey
Pumpkins,October (late),New Jersey
Beets,November (early),New Jersey
 Cabbage,November (early),New Jersey
 Cauliflower,November (early),New Jersey
 Collards,November (early),New Jersey
 Lettuce,November (early),New Jersey
 Peppers,November (early),New Jersey
Beets,November (late),New Jersey
 Cauliflower,November (late),New Jersey
 Lettuce,November (late),New Jersey
